"","ID","original","if_jukyo","if_shogyo","if_kogyo"
"16565",52371245941,514658705.393817,34468.798072374,49556.3585393148,24000.6745190278
"16566",52371245942,600424244.478767,35396.081277018,50889.5288709387,24646.3431708587
"16567",52371245943,616570926.123,36347.9569900474,52258.0562567997,25309.1356222526
"16568",52371245944,633145233.576323,37325.042008054,53662.8274755134,25989.4813495783
"16569",52371245945,650157819.332952,38327.9643145918,55104.7453893759,26687.8176187034
"16570",52371245946,667619518.784699,39357.362675355,56584.7283623432,27404.589203115
"16571",52371245947,677023671.486923,40413.8860462636,58103.7094090271,28140.2479717695
"16572",52371245948,673705405.599694,41498.192902948,59662.6352306838,28895.2524222116
"16573",52371245949,722810173.049951,42610.9502878947,61262.4648452791,29670.0670171004
"16574",52371245951,414334430.347513,34370.5688896659,49415.1328259296,23932.2773954178
"16575",52371245952,575290067.925468,35292.927512639,50741.2230053988,24574.5170538275
"16576",52371245953,614732510.18421,36239.5790879411,52102.2395624304,25233.6719304799
"16577",52371245954,631212731.825558,37211.1175793404,53499.0364485137,25910.1556032155
"16578",52371245955,648125338.39508,38208.1459342841,54932.4805311218,26604.3879052239
"16579",52371245956,614294007.644215,39231.2754138217,56403.4506303299,27316.7944584679
"16580",52371245957,453484071.583721,40281.12474837,57912.8363050464,28047.8060858419
"16581",52371245958,524094834.584326,41358.3190490497,59461.5362878222,28797.8580531336
"16582",52371245959,720308777.280978,42463.4885410404,61050.4566637752,29567.3891870575
"16583",52371245962,353129244.176723,35176.4001518227,50573.6897000561,24493.3788820339
"16584",52371245963,418762519.265065,36117.1755191278,51926.257936095,25148.4421464623
"16585",52371245964,479498087.831904,37082.4777123088,53314.0887935452,25820.5834756259
"16586",52371245965,458418617.999231,38072.8820116327,54738.0093623193,26510.2034380165
"16587",52371245966,388929144.999939,38560.6210651112,55439.2398304388,26849.8168544222
"16588",52371245968,422629558.24774,41200.5378785905,59234.6917010858,28687.9947933393
"16589",52371245969,633098080.811946,42297.1972522032,60811.3769397223,29451.600319388
"16590",52371245979,422482039.547647,42112.2959137929,60545.5412409717,29322.8532469777
"16591",52371245989,511542809.903548,41909.7224607188,60254.2980519865,29181.8010552761
"16592",52371245999,572407550.426173,41689.7984708275,59938.1097105315,29028.6676594082
"16593",52371246902,529783112.428095,46591.5108421272,66985.382296558,32441.7371538083
"16594",52371246903,946368253.519782,47851.8580476141,68797.4042263041,33319.3187566348
"16595",52371246904,908037219.307681,49146.0971837797,70658.1531428392,34220.4993603703
"16596",52371246905,856210095.165472,50475.1138838333,72568.9023356108,35145.8956327139
"16597",52371246906,879359502.737375,51839.8127937536,74530.9524290378,36096.1374799839
"16598",52371246907,903129850.735274,53241.1172504833,76545.6309198464,37071.8678230441
"16599",52371246908,936212822.540976,54679.968677501,78614.2913080729,38073.74217644
"16600",52371246909,986304523.670705,56157.3256532809,80738.3117577729,39102.4279997651
"16601",52371246911,452401380.223998,45240.1380223998,65042.4913424237,31500.7742826332
"16602",52371246912,769471315.969991,46510.5203741493,66868.9409671867,32385.3433724818
"16603",52371246913,955322513.579849,47766.1256789924,68674.1453882988,33259.6231829536
"16604",52371246914,979780724.649588,49055.262140756,70527.5581058272,34157.2507870386
"16605",52371246915,917162107.037845,50378.7787096111,72430.3996694115,35078.8173099831
"16606",52371246916,877624621.159919,51737.5384271098,74383.9108881016,36024.9236888821
"16607",52371246917,764470438.832432,53132.4173169641,76389.3512356124,36996.1799003276
"16608",52371246918,632352191.853334,54564.3026410518,78447.996342955,37993.2037460632
"16609",52371246919,704296107.971729,56034.0908517491,80561.1350544713,39016.6194271897
"16610",52371246920,532132005.570195,43976.5268988178,63225.7768238897,30620.9200088625
"16611",52371246921,473814165.603523,45188.6635881155,64968.485700694,31464.9325587438
"16612",52371246922,897610741.855424,46405.8915480826,66718.5143811704,32312.4901678397
"16613",52371246923,953107936.055443,47655.3968027721,68514.9486597356,33182.5225044663
"16614",52371246924,978759441.332113,48937.9720666056,70358.9282349657,34075.5815368349
"16615",52371246925,904163314.973947,50254.4198556252,72251.6068973884,34992.2260580396
"16616",52371246926,858833137.040645,51605.5506625521,74194.1499057346,35933.0204153478
"16617",52371246927,564719232.182481,52992.1807501295,76187.7308143901,36898.5329737015
"16618",52371246928,544151292.38375,54415.129238375,78233.5272856917,37889.3340875673
"16619",52371246929,558752144.766166,55875.2144766166,80332.7158739428,38905.9935747793
"16620",52371246930,729032020.580655,43888.2936867749,63098.9224821198,30559.4830942488
"16621",52371246931,487763238.56498,45067.5709007084,64794.3887501407,31380.6155433669
"16622",52371246932,490191392.369226,46277.879844998,66534.4698478515,32223.3554317253
"16623",52371246933,780611274.721902,47519.9582640086,68320.2264424737,33088.2164518047
"16624",52371246934,944797343.498805,48794.5496929877,70152.7275268747,33975.7163282854
"16625",52371246935,850462768.69194,50102.4012535191,72033.0472500576,34886.3752830191
"16626",52371246936,695492037.399311,51444.2608601965,73962.2609011489,35820.7140900315
"16627",52371246937,528208737.964939,52820.8737964939,75941.4399864705,36779.2516912959
"16628",52371246938,542329784.032042,54232.9784032042,77971.6460307372,37762.5021945862
"16629",52371246939,556813007.215549,55681.3007215549,80053.9228753774,38770.9711434712
"16630",52371246940,692067460.292513,43752.8327584292,62904.1680749869,30465.1614516883
"16631",52371246941,458264336.382318,44924.5209376996,64588.7234629144,31281.0096448692
"16632",52371246942,701542950.407386,46126.6998689237,66317.1159069752,32118.0885932375
"16633",52371246943,522387065.964579,47360.056880371,68090.33359034,32976.8768844728
"16634",52371246944,838695495.166307,48625.2790292857,69909.3643065213,33857.8529175392
"16635",52371246945,817713112.575116,49923.0499591144,71775.190940959,34761.4927143686
"16636",52371246946,531107001.196914,51254.0460355833,73688.7859157945,35688.2672294056
"16637",52371246947,526189316.081972,52618.9316081972,75651.1043772497,36638.6390501822
"16638",52371246948,540183531.725335,54018.3531725335,77663.0758026613,37613.0583325146
"16639",52371246949,554529321.88537,55452.932188537,79725.5936752247,38611.9577998716
"16640",52371246950,546953742.053054,43597.2669794015,62680.5085929894,30356.8407721885
"16641",52371246951,611622347.421787,44760.2897479842,64352.6055772897,31166.6552272317
"16642",52371246952,919063830.799334,45953.1915399667,66067.6601255089,31997.2744899754
"16643",52371246953,622338358.81121,47176.6035570249,67826.5797266897,32849.1380670699
"16644",52371246954,821538307.616079,48431.1501008865,69630.2619497055,33722.6806607214
"16645",52371246955,645903589.375358,49717.4444700338,71479.5885438828,34618.3293115604
"16646",52371246956,510360839.583345,51036.0839583345,73375.4182484497,35536.4999161806
"16647",52371246957,523876437.573253,52387.6437573253,75318.5780257498,36477.5929812904
"16648",52371246958,537726695.117337,53772.6695117337,77309.8523581919,37441.9884401117
"16649",52371246959,550620050.974601,55062.0050974601,79163.5513595204,38339.7546945034
"16650",52371246960,442637614.58349,43421.8923647976,62428.3696219189,30234.7271715004
"16651",52371246961,815408383.593261,44575.2091118812,64086.512099294,31037.7833095757
"16652",52371246962,915154544.818052,45757.7272409026,65786.6378843005,31861.1724126103
"16653",52371246963,699944494.03372,46970.0168798386,67529.5666593181,32705.2914615484
"16654",52371246964,769846537.766772,48212.6341855913,69316.0980202823,33570.5277092546
"16655",52371246965,502738967.507997,49486.1163299181,71147.0042678736,34457.2551892092
"16656",52371246966,507909752.702492,50790.9752702492,73023.0214517193,35365.8303781199
"16657",52371246967,521276903.166833,52127.6903166832,74944.8386838401,36296.5870203094
"16658",52371246968,534966991.294526,53496.6991294526,76913.0851955586,37249.8298592377
"16659",52371246969,542306721.613361,54230.6721613361,77968.3303088299,37760.8963549998
"16660",52371246970,630822480.175334,43226.9591675585,62148.1109545492,30098.994901113
"16661",52371246971,887391286.090992,44369.5643045496,63790.853173721,30894.5925294118
"16662",52371246972,895270854.486163,45540.6322338613,65474.5168180701,31710.0088416392
"16663",52371246973,791163005.660047,46740.6677717368,67199.8276702213,32545.5953420834
"16664",52371246974,576380667.087799,47970.1545247773,68967.4810193485,33401.6887667286
"16665",52371246975,492295487.716967,49229.5487716967,70778.1328648709,34278.6068231106
"16666",52371246976,503502800.273565,50350.2800273564,72389.4266446851,35058.9736358411
"16667",52371246980,856851879.613118,43013.4761227839,61841.1828659428,29950.3463447517
"16668",52371246981,874211161.034743,44144.4419294833,63467.1910283053,30737.8394903424
"16669",52371246982,798275209.368945,45303.0789051021,65132.9824858465,31544.6001113292
"16670",52371246983,628988117.656426,46489.8234133157,66839.1846058075,32370.9320483777
"16671",52371246984,464990493.606968,46499.0493606968,66852.4489022684,32377.3560890349
"16672",52371246986,492788267.79683,49278.826779683,70848.9806683465,34312.9191721557
"16673",52371246990,844575507.720136,42781.8029095483,61508.1024726273,29789.0319474824
"16674",52371246991,770188986.167532,43900.2445895222,63116.1044917786,30567.8045253136
"16675",52371246992,613741827.185717,45045.5183033142,64762.683367757,31365.2602875426
"16676",52371246993,462392737.705264,46217.9896079779,66448.3646679571,32181.6537720803
"16677",52371246994,466347872.508158,46634.7872508158,67047.6015019031,32471.8705804832
"16678",52371247900,1030849521.23045,57674.1627251334,82919.0933916615,40158.6038717374
"16679",52371247901,1067436396.30493,59231.4687438581,85158.0578968152,41242.9583306152
"16680",52371247902,1112903959.97346,60830.2444928537,87456.6441160047,42356.1882233428
"16681",52371247903,1149258274.38218,62471.4997247463,89816.3037872071,43498.9966421509
"16682",52371247904,1170380082.34131,64156.2489755585,92238.4955255668,44672.0900099561
"16683",52371247905,1007401300.17867,65885.5061398102,94724.6770239294,45876.1743029958
"16684",52371247906,676602770.333809,67660.2770333809,97276.2943603465,47111.9498723382
"16685",52371247907,694815494.646843,69481.5494646843,99894.7677232393,48380.1045304266
"16686",52371247908,713502796.508806,71350.2796508806,102581.471881764,49681.3040926686
"16687",52371247909,732673735.594896,73267.3735594896,105337.70936034,51016.1793855734
"16688",52371247910,783094931.60638,57542.6848070983,82730.065424035,40067.0556050827
"16689",52371247911,867403083.28299,59090.9902099773,84956.0895955864,41145.1429219809
"16690",52371247912,960220429.748744,60679.9109959588,87240.5071721823,42251.5107895458
"16691",52371247913,1048107607.63031,62310.3433194568,89584.6065697798,43386.783201407
"16692",52371247914,1085347409.91477,63983.1677158443,91989.6537485827,44551.5732756325
"16693",52371247915,833393016.574624,65699.2389206192,94456.8775758903,45746.4761657999
"16694",52371247916,674593723.535608,67459.3723535608,96987.450394146,46972.0596498945
"16695",52371247917,692643261.864164,69264.3261864164,99582.4622393542,48228.8516440127
"16696",52371247918,711147773.270527,71114.7773270527,102242.886313101,49517.3234800925
"16697",52371247919,730112888.160467,73011.2888160467,104969.532108094,50837.8672041112
"16698",52371247920,573732494.869264,57373.2494869264,82486.4654743637,39949.0775437956
"16699",52371247921,589100360.526918,58910.0360526918,84695.9288241318,41019.1442775617
"16700",52371247922,604863573.466328,60486.3573466328,86962.2319035624,42116.7391003883
"16701",52371247923,636163702.08523,62102.9684420575,89286.4602939836,43242.3877709241
"16702",52371247924,763337381.14258,63760.5840851781,91669.641597793,44396.5879680025
"16703",52371247925,677017750.573428,65459.8629195978,94112.722757744,45579.7983061276
"16704",52371247926,672013869.642194,67201.3869642194,96616.5405519964,46792.4240459129
"16705",52371247927,689194472.612046,68919.4472612046,99086.6241299265,47988.711943896
"16706",52371247928,704628590.147049,70462.8590147049,101305.612621189,49063.3918055734
"16707",52371247929,705394633.169131,70539.4633169131,101415.747887812,49116.7314932584
"16708",52371247930,571665478.744764,57166.5478744764,82189.2871626709,39805.1509086819
"16709",52371247931,586893995.979732,58689.3995979732,84378.7161602635,40865.5147913924
"16710",52371247932,602504977.803414,60250.4977803414,86623.1327215279,41952.5097393624
"16711",52371247933,618504331.030636,61850.4331030636,88923.3860789572,43066.547044972
"16712",52371247934,634897280.610801,63489.7280610801,91280.2274321308,44207.9905222127
"16713",52371247935,651688152.045593,65168.8152045593,93694.2786655475,45377.1413563993
"16714",52371247936,668880091.097371,66888.0091097371,96165.9920506418,46574.2185874253
"16715",52371247937,686474697.517412,68647.4697517412,98695.5975862885,47799.3336062058
"16716",52371247938,704471546.337498,70447.1546337498,101283.034174107,49052.4568221419
"16717",52371247939,716600354.498784,71660.0354498784,103026.812894309,49896.987508624
"16718",52371247940,568012202.416423,56801.2202416423,81664.0496095937,39550.7727435354
"16719",52371247943,615538117.385934,61553.8117385935,88496.9286591993,42860.0091549913
"16720",52371247944,631718615.541557,63171.8615541557,90823.2255212515,43986.6596084635
"16721",52371247945,648275835.953658,64827.5835953658,93203.6843624148,45139.5412877616
"16722",52371247946,665210004.319667,66521.0004319667,95638.3376315802,46318.6699082305
"16723",52371247947,682519275.872396,68251.9275872396,98126.9201035315,47523.9170184612
